id,doc_id,article_number,lang,text,keyword_label,top_scores,label,truncated,note_revision
366,BO_7470_Fr,2,fr,"Le registre tenu par la société « BRAIKA
AQUACULTURE Sarl AU » en application des dispositions
Vu l'arrêté de la ministre de l'économie et des finances
n° 3200-21 du 28 rabii I 1443 (4 novembre 2021) portant
délégation d'attributions au ministre délégué auprès de la
ministre de l'économie et des finances, chargé du budget ;
de l'",Commercial,"Commercial=1, Fiscal=0, Social=0",Environnement,False,
367,BO_7470_Fr,28,fr,"1 du dahir portant loi n° 1-73-255 du 27 chaoual
1393 (23 novembre 1973) susvisé, répertorie, dans l'ordre
chronologique, ventilées par espèce, les entrées et les sorties
de l'huître creuse « Crassostrea gigas » et de la moule des
espèces « Mytilus galloprovincialis » et « Perna perna » élevées.
Vu l'arrêté du ministre de l'agriculture, de la pêche
maritime, du développement rural et des eaux et forêts n° 2561-24
du 25 rabii II 1446 (29 octobre 2024) portant délégation
d'attributions à la secrétaire d'Etat auprès du ministre de
l'agriculture, de la pêche maritime, du développement rural
et des eaux et forêts, chargée de la pêche maritime ;",Environnement,"Environnement=3, Fiscal=0, Social=0",Environnement,False,
368,BO_7470_Fr,3,fr,"L'extrait de la convention n° 2025/DOE/550
mentionnée à l'article premier ci-dessus est annexé au présent
arrêté conjoint.
Vu l'arrêté du ministre de l'agriculture et de la pêche
maritime n° 1643-10 du 11 joumada II 1431 (26 mai 2010) relatif
à la demande d'autorisation de création et d'exploitation
d'établissement de pêche maritime et fixant le modèle de
convention de concession y afférent, tel que modifié et
complété, notamment son article 3 ;",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Environnement,False,
369,BO_7470_Fr,4,fr,"Le présent arrêté conjoint sera publié au
Bulletin officiel.
Rabat, le 25 joumada II 1447 (16 décembre 2025).
La secrétaire d'Etat auprès
du ministre de l'agriculture,
Vu l'arrêté conjoint du ministre de l'économie et des
finances et du ministre de l'agriculture et de la pêche maritime
n° 3151-13 du 7 moharrem 1435 (11 novembre 2013) fixant
les montants et les modalités de paiement de la redevance
annuelle due au titre des conventions de concession de ferme
aquacole, tel que modifié et complété ;
Le ministre délégué auprès
de la ministre de l'économie
de la pêche maritime,
du développement rural
et des eaux et forêts, chargée
et des finances,
chargé du budget,
de la pêche maritime,
FOUZI LEKJAA.
ZAKIA DRIOUICH.
*
*    *
Annexe à l'arrêté conjoint du ministre délégué auprès de la ministre de l'économie et des finances, chargé du budget
et de la secrétaire d'Etat auprès du ministre de l'agriculture, de la pêche maritime, du développement rural et des eaux et forêts,
chargée de la pêche maritime n° 2861-25 du 25 joumada II 1447 (16 décembre 2025) autorisant la société
« BRAIKA AQUACULTURE Sarl AU » pour la création et l'exploitation d'une ferme aquacole dénommée
« Braika Aquaculture Tiniguir » et portant publication de l'extrait de la convention y afférente
Extrait de la convention de création et d'exploitation de la ferme aquacole dénommée «Braika Aquaculture Tiniguir»
n° 2025/DOE/550 signée le 6 joumada I 1447 (29 octobre 2025) entre la société «BRAIKA AQUACULTURE Sarl AU»
et la secrétaire d'Etat auprès du ministre de l'agriculture, de la pêche maritime, du développement rural et des eaux et forêts,
chargée de la pêche maritime
(art.9 du décret n° 2-08-562 du 13 hija 1429 (12 décembre 2008))
Nom du bénéficiaire :
Société « BRAIKA AQUACULTURE Sarl AU »
Rue Taouarchit n° 1/1267 - Dakhla.
Durée de la Convention :
Dix (10) ans, renouvelable
Lieu d'implantation de la ferme aquacole :
Baie de Dakhla, province d'Oued Eddahab.
Superficie :
Cinq (5) hectares.
Limites externes d'implantation de la ferme aquacole :
Bornes
Latitude
Longitude
B1
23°42'50.703'' N
15°48'13.602'' W
B2
23°42'45.582'' N
15°48'14.594'' W
B3
23°42'47.365'' N
15°48'25.444'' W
B4
23°42'52.486'' N
15°48'24.452'' W
Largeur de dix (10) mètres autour des limites extérieures d'implantation de la ferme
aquacole.
De jour et de nuit, au moyen de signaux conformes à la réglementation relative à
la sécurité de la navigation.
Zone de protection  :
Signalement en mer  :
Activité de la ferme aquacole :
Élevage des espèces halieutiques suivantes  :
–  huître creuse «Crassostrea gigas» ;
–  moule des espèces «Mytilus galloprovincialis» et «Perna perna».
– Technique des poches sur tables pour l'huître creuse ;
Technique utilisée  :
– Technique des bouchots pour les moules.
Moyens d'exploitation :
– Navires de servitude.
Contrôle et suivi technique et scientifique  :
L'Administration de la pêche maritime et l'Institut national de recherche halieutique
(INRH).
Surveillance environnementale  :
Selon le programme prévu dans l'étude d'impact sur l'environnement.
Gestion des déchets  :
Enfouissement et stockage dans des lieux autorisés à cet effet, conformément à la
loi n°28-00 relative à la gestion des déchets et à leur élimination.
Montant de la redevance due :
- droit fixe  : Cinquante (50) dirhams par an.
- droit variable  : 1/1000 de la valeur des espèces vendues.
Arrêté du ministre de l'enseignement supérieur, de la recherche
Arrêté du ministre de l'enseignement supérieur, de la recherche
scientifique et de l'innovation n° 2776-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
scientifique et de l'innovation n° 2777-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
ARRÊTE :
ARRÊTE :",Environnement,"Environnement=12, Urbain=12, Commercial=3",Environnement,False,
370,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Urbain,False,
371,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :
«",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Urbain,False,
372,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
«",Urbain,"Urbain=1, Fiscal=0, Social=0",Urbain,False,
373,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
« – Master's degree field of study « architecture and
« – Master's degree, field of study « architecture and
« construction » program subject area « architecture
«  and town planning  » professional qualification
« « architect », délivré en date du 31 mai 2022 par Kharkiv
« national University of civil engineering and architecture -
« Ukraine, assorti du bachelor degree, program subject
« area « architecture and town planning » educational
« program « architecture and town planning », délivré
« en date du 30 juin 2020 par la même université et d'une
« attestation de validation du complément de formation,
«  délivrée par l'Ecole nationale d'architecture de
« Rabat. »
« construction », programme subject area « architecture
« and town planning », délivré en date du 31 décembre
«  2024 par Lviv polytechnic national University -
« Ukraine, assorti du bachelor's degree field of study
« architecture and construction programme subject
« area architecture and town planning, délivré en
« date du 30 juin 2023 par la même université et d'une
« attestation de validation du complément de formation,
«  délivrée par l'Ecole nationale d'architecture de
« Rabat. »",Urbain,"Urbain=4, Fiscal=0, Social=0",Urbain,False,
374,BO_7470_Fr,2,fr,Le présent arrêté sera publié au Bulletin officiel.,Indéterminé,"Fiscal=0, Social=0, Administratif=0",Urbain,False,
375,BO_7470_Fr,2,fr,"Le présent arrêté sera publié au Bulletin officiel.
Rabat, le 7 joumada II 1447 (28 novembre 2025).
Rabat, le 7 joumada II 1447 (28 novembre 2025).
AZZEDDINE EL MIDAOUI.
AZZEDDINE EL MIDAOUI.
Le texte en langue arabe a été publié dans l'édition générale du
Le texte en langue arabe a été publié dans l'édition générale du
« Bulletin officiel » n° 7468 du 4 rejeb 1447 (25 décembre 2025).
« Bulletin officiel » n° 7468 du 4 rejeb 1447 (25 décembre 2025).
Arrêté du ministre de l'enseignement supérieur, de la recherche
Arrêté du ministre de l'enseignement supérieur, de la recherche
scientifique et de l'innovation n° 2778-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
scientifique et de l'innovation n° 2779-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
ARRÊTE :",Urbain,"Urbain=12, Fiscal=0, Social=0",Urbain,False,
